building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
17818,17818.xml,1,Retail,1650,1934,CBES Pre-1978,,,,,
17872,17872.xml,1,Retail,2106,1997,CBES T24 1992,,,,,
17886,17886.xml,1,Office,1500,2015,CBES T24 2008,,,,,
17887,17887.xml,1,Retail,2500,1948,CBES Pre-1978,,,,,
17902,17902.xml,1,Retail,2195,2010,CBES T24 2008,,,,,
17941,17941.xml,1,Retail,2100,2010,CBES T24 2008,,,,,
17973,17973.xml,1,Retail,4261,1982,CBES T24 1978,,,,,
17999,17999.xml,1,Retail,2981,2014,CBES T24 2008,,,,,
18015,18015.xml,1,Retail,2420,1997,CBES T24 1992,,,,,
18027,18027.xml,1,Retail,2024,1998,CBES T24 1992,,,,,
18034,18034.xml,1,Retail,2500,2014,CBES T24 2008,,,,,
18035,18035.xml,1,Retail,3565,2011,CBES T24 2008,,,,,
18039,18039.xml,1,Retail,4000,2014,CBES T24 2008,,,,,
18046,18046.xml,1,Office,2227,1996,CBES T24 1992,,,,,
18051,18051.xml,1,Retail,2534,1915,CBES Pre-1978,,,,,
18053,18053.xml,1,Retail,1602,2003,CBES T24 2001,,,,,
18103,18103.xml,1,Office,24000,2004,CBES T24 2001,74,175,46.55502392,27.44497608,2013
18118,18118.xml,1,Retail,6692,2014,CBES T24 2008,,,,,
18155,18155.xml,1,Retail,2574,1915,CBES Pre-1978,,,,,
18156,18156.xml,1,Retail,5195,2014,CBES T24 2008,,,,,
18164,18164.xml,1,Retail,3888,2005,CBES T24 2005,,,,,
18187,18187.xml,1,Office,4930,2011,CBES T24 2008,,,,,
18193,18193.xml,1,Retail,2312,1957,CBES Pre-1978,,,,,
18201,18201.xml,1,Retail,2437,1949,CBES Pre-1978,,,,,
18211,18211.xml,1,Retail,2500,1946,CBES Pre-1978,,,,,
18212,18212.xml,1,Retail,2500,1996,CBES T24 1992,,,,,
18222,18222.xml,1,Retail,2400,1909,CBES Pre-1978,,,,,
18248,18248.xml,1,Retail,1880,2004,CBES T24 2001,,,,,
18269,18269.xml,1,Retail,2620,1940,CBES Pre-1978,,,,,
18289,18289.xml,1,Retail,5250,2006,CBES T24 2005,,,,,
18304,18304.xml,1,Retail,1962,1999,CBES T24 1992,,,,,
18326,18326.xml,1,Retail,2500,2004,CBES T24 2001,,,,,
18355,18355.xml,1,Retail,2500,2000,CBES T24 1992,,,,,
18358,18358.xml,1,Retail,2366,2011,CBES T24 2008,,,,,
18374,18374.xml,1,Retail,2502,2008,CBES T24 2008,,,,,
18393,18393.xml,1,Retail,1915,2015,CBES T24 2008,,,,,
18401,18401.xml,1,Office,5220,1998,CBES T24 1992,,,,,
18413,18413.xml,1,Retail,2125,1996,CBES T24 1992,,,,,
18433,18433.xml,1,Office,3000,2015,CBES T24 2008,,,,,
18461,18461.xml,1,Retail,2600,2009,CBES T24 2008,,,,,
18473,18473.xml,1,Retail,4860,1999,CBES T24 1992,,,,,
18532,18532.xml,1,Office,2258,2014,CBES T24 2008,,,,,
18555,18555.xml,1,Retail,11025,2011,CBES T24 2008,75,235,74.76076555,0.23923445,2014
18574,18574.xml,1,Retail,1632,1923,CBES Pre-1978,,,,,
18576,18576.xml,1,Retail,1557,2014,CBES T24 2008,,,,,
18693,18693.xml,1,Office,5240,1920,CBES Pre-1978,,,,,
18722,18722.xml,1,Retail,4125,1998,CBES T24 1992,,,,,
18749,18749.xml,1,Retail,2450,2014,CBES T24 2008,,,,,
18753,18753.xml,1,Retail,2500,1986,CBES T24 1978,,,,,
18779,18779.xml,1,Retail,16120,1928,CBES Pre-1978,,,,,
18805,18805.xml,1,Retail,1760,1995,CBES T24 1992,,,,,
18852,18852.xml,1,Retail,900,1948,CBES Pre-1978,,,,,
18876,18876.xml,1,Retail,4125,2004,CBES T24 2001,,,,,
18926,18926.xml,1,Office,4650,2015,CBES T24 2008,,,,,
18951,18951.xml,1,Retail,7880,2003,CBES T24 2001,,,,,
18982,18982.xml,1,Retail,5089,2010,CBES T24 2008,,,,,
18985,18985.xml,1,Retail,2500,2007,CBES T24 2005,,,,,
19015,19015.xml,1,Retail,1772,2008,CBES T24 2008,,,,,
19016,19016.xml,1,Retail,2500,2015,CBES T24 2008,,,,,
19029,19029.xml,1,Retail,2470,1924,CBES Pre-1978,,,,,
19077,19077.xml,1,Retail,2375,1999,CBES T24 1992,,,,,
19139,19139.xml,1,Retail,2430,1995,CBES T24 1992,,,,,
19166,19166.xml,1,Retail,3032,2014,CBES T24 2008,,,,,
19206,19206.xml,1,Office,6010,2011,CBES T24 2008,,,,,
19220,19220.xml,1,Retail,5785,2001,CBES T24 2001,,,,,
19244,19244.xml,1,Office,4750,2000,CBES T24 1992,,,,,
19255,19255.xml,1,Office,2357,2013,CBES T24 2008,,,,,
19259,19259.xml,1,Retail,7090,1998,CBES T24 1992,,,,,
19280,19280.xml,1,Office,13589,2000,CBES T24 1992,27,78,23.75598086,3.244019139,2015
19293,19293.xml,1,Retail,990,2013,CBES T24 2008,,,,,
19301,19301.xml,1,Retail,2988,1924,CBES Pre-1978,,,,,
19319,19319.xml,1,Office,10275,2004,CBES T24 2001,43,133,42.03349282,0.966507177,2015
19377,19377.xml,1,Office,5358,2014,CBES T24 2008,,,,,
19439,19439.xml,1,Retail,2814,2006,CBES T24 2005,,,,,
19528,19528.xml,1,Retail,1150,2010,CBES T24 2008,,,,,
19566,19566.xml,1,Retail,1260,2016,CBES T24 2008,,,,,
19586,19586.xml,1,Retail,4375,1998,CBES T24 1992,,,,,
19601,19601.xml,1,Retail,5322,2014,CBES T24 2008,,,,,
19717,19717.xml,1,Retail,2375,2007,CBES T24 2005,,,,,
19844,19844.xml,1,Retail,2325,1925,CBES Pre-1978,,,,,
19907,19907.xml,1,Retail,2400,2014,CBES T24 2008,,,,,
19963,19963.xml,1,Retail,12086,1906,CBES Pre-1978,,,,,
19987,19987.xml,1,Retail,18160,2009,CBES T24 2008,,,,,
20042,20042.xml,1,Office,6900,2014,CBES T24 2008,,,,,
20045,20045.xml,1,Retail,5075,2010,CBES T24 2008,,,,,
20060,20060.xml,1,Retail,3685,1995,CBES T24 1992,,,,,
20099,20099.xml,1,Retail,4245,2000,CBES T24 1992,,,,,
20142,20142.xml,1,Retail,4516,1998,CBES T24 1992,,,,,
20192,20192.xml,1,Office,4500,2001,CBES T24 2001,,,,,
20197,20197.xml,1,Retail,5148,2011,CBES T24 2008,,,,,
20210,20210.xml,1,Retail,7285,1994,CBES T24 1992,,,,,
20226,20226.xml,1,Retail,1815,2015,CBES T24 2008,,,,,
20269,20269.xml,1,Retail,2880,1937,CBES Pre-1978,,,,,
20305,20305.xml,1,Retail,2276,1998,CBES T24 1992,,,,,
20344,20344.xml,1,Office,4100,2015,CBES T24 2008,,,,,
20382,20382.xml,1,Retail,2336,2016,CBES T24 2008,,,,,
20392,20392.xml,1,Retail,1890,2014,CBES T24 2008,,,,,
20413,20413.xml,1,Retail,709,1941,CBES Pre-1978,,,,,
20464,20464.xml,1,Retail,9120,2015,CBES T24 2008,,,,,
20471,20471.xml,1,Retail,2500,2001,CBES T24 2001,,,,,
20483,20483.xml,1,Retail,2175,1999,CBES T24 1992,,,,,
20495,20495.xml,1,Retail,2800,1997,CBES T24 1992,,,,,
20498,20498.xml,1,Retail,2490,2004,CBES T24 2001,,,,,
20574,20574.xml,1,Office,3958,1998,CBES T24 1992,,,,,
20586,20586.xml,1,Retail,2315,2000,CBES T24 1992,,,,,
20608,20608.xml,1,Office,3392,2003,CBES T24 2001,,,,,
20617,20617.xml,1,Retail,990,1921,CBES Pre-1978,,,,,
20622,20622.xml,1,Retail,2340,1995,CBES T24 1992,,,,,
20676,20676.xml,1,Retail,2375,2001,CBES T24 2001,,,,,
20728,20728.xml,1,Office,5610,1909,CBES Pre-1978,,,,,
20768,20768.xml,1,Retail,6600,2003,CBES T24 2001,,,,,
20777,20777.xml,1,Retail,2400,1950,CBES Pre-1978,,,,,
20809,20809.xml,1,Retail,2550,2001,CBES T24 2001,,,,,
20814,20814.xml,1,Retail,2821,1890,CBES Pre-1978,,,,,
20828,20828.xml,1,Retail,1350,2004,CBES T24 2001,,,,,
20975,20975.xml,1,Retail,6120,1914,CBES Pre-1978,,,,,
21037,21037.xml,1,Office,5096,2011,CBES T24 2008,,,,,
21044,21044.xml,1,Retail,1911,1996,CBES T24 1992,,,,,
21076,21076.xml,1,Office,2287,2014,CBES T24 2008,,,,,
21166,21166.xml,1,Retail,1950,1994,CBES T24 1992,,,,,
21182,21182.xml,1,Retail,4500,1979,CBES T24 1978,,,,,
21253,21253.xml,1,Retail,2263,1993,CBES T24 1992,,,,,
21291,21291.xml,1,Retail,800,1928,CBES Pre-1978,,,,,
21299,21299.xml,1,Retail,2325,1999,CBES T24 1992,,,,,
21332,21332.xml,1,Office,5305,1916,CBES Pre-1978,,,,,
21350,21350.xml,1,Retail,2175,2003,CBES T24 2001,,,,,
21361,21361.xml,1,Retail,2736,1975,CBES Pre-1978,,,,,
21405,21405.xml,1,Retail,2173,2001,CBES T24 2001,,,,,
21538,21538.xml,1,Retail,4738,1998,CBES T24 1992,,,,,
21550,21550.xml,1,Retail,1600,1999,CBES T24 1992,,,,,
21586,21586.xml,1,Retail,2272,2001,CBES T24 2001,,,,,
21604,21604.xml,1,Retail,1850,2004,CBES T24 2001,,,,,
21609,21609.xml,1,Office,4500,1900,CBES Pre-1978,,,,,
21643,21643.xml,1,Retail,2275,2011,CBES T24 2008,,,,,
21658,21658.xml,1,Office,2360,1928,CBES Pre-1978,,,,,
21675,21675.xml,1,Retail,1670,1902,CBES Pre-1978,,,,,
21813,21813.xml,1,Retail,4500,2001,CBES T24 2001,,,,,
21858,21858.xml,1,Retail,2000,2011,CBES T24 2008,,,,,
21930,21930.xml,1,Office,9700,2015,CBES T24 2008,,,,,
22020,22020.xml,1,Office,11174,2005,CBES T24 2005,,,,,
22021,22021.xml,1,Retail,3230,1999,CBES T24 1992,,,,,
22088,22088.xml,1,Retail,2250,1996,CBES T24 1992,,,,,
22100,22100.xml,1,Office,3087,1959,CBES Pre-1978,,,,,
22102,22102.xml,1,Office,850,1937,CBES Pre-1978,,,,,
22168,22168.xml,1,Retail,2250,1924,CBES Pre-1978,,,,,
22197,22197.xml,1,Office,3768,2014,CBES T24 2008,,,,,
22297,22297.xml,1,Retail,1940,1906,CBES Pre-1978,,,,,
22313,22313.xml,1,Office,4500,2008,CBES T24 2008,,,,,
22349,22349.xml,1,Retail,2250,1906,CBES Pre-1978,,,,,
22373,22373.xml,1,Retail,2250,2001,CBES T24 2001,,,,,
22390,22390.xml,1,Retail,2600,1926,CBES Pre-1978,,,,,
22425,22425.xml,1,Retail,2632,2006,CBES T24 2005,,,,,
22442,22442.xml,1,Retail,3270,1994,CBES T24 1992,,,,,
22457,22457.xml,1,Retail,7174,1907,CBES Pre-1978,,,,,
22524,22524.xml,1,Retail,2250,2006,CBES T24 2005,,,,,
22572,22572.xml,1,Retail,5156,1900,CBES Pre-1978,,,,,
22576,22576.xml,1,Retail,1480,2008,CBES T24 2008,,,,,
22669,22669.xml,1,Retail,1815,2011,CBES T24 2008,,,,,
22878,22878.xml,1,Retail,2250,1998,CBES T24 1992,,,,,
22894,22894.xml,1,Retail,5460,2006,CBES T24 2005,,,,,
22961,22961.xml,1,Office,6375,2006,CBES T24 2005,,,,,
23061,23061.xml,1,Retail,5190,2015,CBES T24 2008,,,,,
23083,23083.xml,1,Office,2794,2014,CBES T24 2008,,,,,
23099,23099.xml,1,Office,7500,2006,CBES T24 2005,,,,,
23100,23100.xml,1,Office,6122,1907,CBES Pre-1978,,,,,
23106,23106.xml,1,Retail,1920,2007,CBES T24 2005,,,,,
23120,23120.xml,1,Retail,2250,2000,CBES T24 1992,,,,,
23216,23216.xml,1,Retail,1325,1995,CBES T24 1992,,,,,
23446,23446.xml,1,Retail,6900,1998,CBES T24 1992,,,,,
23465,23465.xml,1,Retail,2087,1996,CBES T24 1992,,,,,
23470,23470.xml,1,Retail,1800,1996,CBES T24 1992,,,,,
23559,23559.xml,1,Office,4500,2007,CBES T24 2005,,,,,
23602,23602.xml,1,Retail,1804,1995,CBES T24 1992,,,,,
23621,23621.xml,1,Retail,2112,2001,CBES T24 2001,,,,,
23645,23645.xml,1,Retail,2310,1996,CBES T24 1992,,,,,
23764,23764.xml,1,Retail,2660,1923,CBES Pre-1978,,,,,
23802,23802.xml,1,Retail,4080,1906,CBES Pre-1978,,,,,
23860,23860.xml,1,Retail,3750,2007,CBES T24 2005,,,,,
23879,23879.xml,1,Office,1950,1996,CBES T24 1992,,,,,
24005,24005.xml,1,Retail,2062,1922,CBES Pre-1978,,,,,
24029,24029.xml,1,Retail,6150,2007,CBES T24 2005,,,,,
24134,24134.xml,1,Retail,3626,1914,CBES Pre-1978,,,,,
24135,24135.xml,1,Retail,2040,1950,CBES Pre-1978,,,,,
24149,24149.xml,1,Office,3067,2007,CBES T24 2005,,,,,
24194,24194.xml,1,Office,6448,2007,CBES T24 2005,,,,,
24243,24243.xml,1,Retail,2625,2007,CBES T24 2005,,,,,
24304,24304.xml,1,Office,4325,2016,CBES T24 2008,,,,,
24390,24390.xml,1,Office,4021,1917,CBES Pre-1978,,,,,
24405,24405.xml,1,Retail,3250,2011,CBES T24 2008,,,,,
24444,24444.xml,1,Retail,2015,1998,CBES T24 1992,,,,,
24469,24469.xml,1,Retail,1525,1998,CBES T24 1992,,,,,
24470,24470.xml,1,Office,6550,2010,CBES T24 2008,,,,,
24537,24537.xml,1,Retail,2889,1946,CBES Pre-1978,,,,,
24615,24615.xml,1,Retail,2700,1995,CBES T24 1992,,,,,
24624,24624.xml,1,Office,3325,2008,CBES T24 2008,,,,,
24646,24646.xml,1,Office,2427,2013,CBES T24 2008,,,,,
24693,24693.xml,1,Retail,4200,2011,CBES T24 2008,,,,,
24833,24833.xml,1,Retail,2066,1948,CBES Pre-1978,,,,,
24834,24834.xml,1,Retail,2125,1995,CBES T24 1992,,,,,
24854,24854.xml,1,Retail,1680,2000,CBES T24 1992,,,,,
24960,24960.xml,1,Retail,6840,1998,CBES T24 1992,,,,,
25261,25261.xml,1,Retail,2087,1925,CBES Pre-1978,,,,,
25333,25333.xml,1,Retail,2875,1907,CBES Pre-1978,,,,,
25408,25408.xml,1,Retail,3650,2002,CBES T24 2001,,,,,
25453,25453.xml,1,Retail,2700,2015,CBES T24 2008,,,,,
25482,25482.xml,1,Retail,2087,2012,CBES T24 2008,,,,,
25552,25552.xml,1,Retail,2000,1923,CBES Pre-1978,,,,,
25556,25556.xml,1,Retail,4497,2013,CBES T24 2008,,,,,
25578,25578.xml,1,Retail,4100,1930,CBES Pre-1978,,,,,
25601,25601.xml,1,Office,1720,1923,CBES Pre-1978,,,,,
25681,25681.xml,1,Retail,2369,1997,CBES T24 1992,,,,,
25716,25716.xml,1,Retail,2062,1999,CBES T24 1992,,,,,
25785,25785.xml,1,Retail,300,1945,CBES Pre-1978,,,,,
25799,25799.xml,1,Office,3000,1984,CBES T24 1978,,,,,
25881,25881.xml,1,Retail,2000,1929,CBES Pre-1978,,,,,
25935,25935.xml,1,Office,2500,2007,CBES T24 2005,,,,,
25947,25947.xml,1,Retail,7626,1907,CBES Pre-1978,,,,,
25958,25958.xml,1,Retail,1350,1997,CBES T24 1992,,,,,
25988,25988.xml,1,Retail,1735,1998,CBES T24 1992,,,,,
26064,26064.xml,1,Office,7298,1906,CBES Pre-1978,,,,,
26219,26219.xml,1,Retail,2600,2010,CBES T24 2008,,,,,
26221,26221.xml,1,Retail,1875,2000,CBES T24 1992,,,,,
26313,26313.xml,1,Office,7599,1905,CBES Pre-1978,,,,,
26347,26347.xml,1,Retail,2550,2005,CBES T24 2005,,,,,
26422,26422.xml,1,Retail,3750,1907,CBES Pre-1978,,,,,
26589,26589.xml,1,Retail,3760,1916,CBES Pre-1978,,,,,
26642,26642.xml,1,Office,2000,2001,CBES T24 2001,,,,,
26691,26691.xml,1,Retail,4308,1998,CBES T24 1992,,,,,
26738,26738.xml,1,Retail,1618,1926,CBES Pre-1978,,,,,
26757,26757.xml,1,Retail,2000,2000,CBES T24 1992,,,,,
26806,26806.xml,1,Retail,2075,1946,CBES Pre-1978,,,,,
26856,26856.xml,1,Retail,2000,2013,CBES T24 2008,,,,,
26879,26879.xml,1,Office,1080,2004,CBES T24 2001,,,,,
26904,26904.xml,1,Retail,2275,2007,CBES T24 2005,,,,,
26921,26921.xml,1,Retail,5776,2006,CBES T24 2005,,,,,
26977,26977.xml,1,Retail,2246,1925,CBES Pre-1978,,,,,
26980,26980.xml,1,Office,18312,2006,CBES T24 2005,145,263,52.99043062,92.00956938,2015
27169,27169.xml,1,Retail,3835,1996,CBES T24 1992,,,,,
27271,27271.xml,1,Retail,3942,1992,CBES T24 1992,,,,,
27369,27369.xml,1,Retail,3657,2002,CBES T24 2001,,,,,
27524,27524.xml,1,Retail,3900,1934,CBES Pre-1978,,,,,
27586,27586.xml,1,Retail,6168,2010,CBES T24 2008,,,,,
27588,27588.xml,1,Retail,5310,2015,CBES T24 2008,,,,,
27600,27600.xml,1,Retail,2087,1996,CBES T24 1992,,,,,
27711,27711.xml,1,Retail,1782,1999,CBES T24 1992,,,,,
27715,27715.xml,1,Retail,1558,2009,CBES T24 2008,,,,,
27761,27761.xml,1,Office,9001,2000,CBES T24 1992,,,,,
27805,27805.xml,1,Office,3130,2014,CBES T24 2008,,,,,
27818,27818.xml,1,Retail,1716,2000,CBES T24 1992,,,,,
27834,27834.xml,1,Retail,2000,1918,CBES Pre-1978,,,,,
27847,27847.xml,1,Retail,1825,2000,CBES T24 1992,,,,,
27905,27905.xml,1,Retail,2192,2004,CBES T24 2001,,,,,
28040,28040.xml,1,Office,4000,1900,CBES Pre-1978,,,,,
28070,28070.xml,1,Office,2160,2003,CBES T24 2001,,,,,
28120,28120.xml,1,Office,5750,1999,CBES T24 1992,,,,,
28211,28211.xml,1,Office,1268,1995,CBES T24 1992,,,,,
28212,28212.xml,1,Office,1995,1940,CBES Pre-1978,,,,,
28277,28277.xml,1,Retail,4000,1951,CBES Pre-1978,,,,,
28397,28397.xml,1,Office,3768,1950,CBES Pre-1978,,,,,
28523,28523.xml,1,Retail,3432,2000,CBES T24 1992,,,,,
28541,28541.xml,1,Retail,2025,1931,CBES Pre-1978,,,,,
28562,28562.xml,1,Retail,4525,2003,CBES T24 2001,,,,,
28728,28728.xml,1,Retail,4406,2000,CBES T24 1992,,,,,
28741,28741.xml,1,Office,11113,2015,CBES T24 2008,38,90,23.97129187,14.02870813,2015
28773,28773.xml,1,Retail,2971,1906,CBES Pre-1978,,,,,
28817,28817.xml,1,Retail,3150,2002,CBES T24 2001,,,,,
28875,28875.xml,1,Retail,2100,2003,CBES T24 2001,,,,,
28923,28923.xml,1,Retail,4000,2007,CBES T24 2005,,,,,
29038,29038.xml,1,Retail,1620,2000,CBES T24 1992,,,,,
29058,29058.xml,1,Retail,5445,1908,CBES Pre-1978,,,,,
29181,29181.xml,1,Retail,2000,1940,CBES Pre-1978,,,,,
29205,29205.xml,1,Retail,1935,1958,CBES Pre-1978,,,,,
29217,29217.xml,1,Retail,2000,2000,CBES T24 1992,,,,,
29499,29499.xml,1,Office,3200,2013,CBES T24 2008,,,,,
29542,29542.xml,1,Retail,2000,1994,CBES T24 1992,,,,,
29629,29629.xml,1,Retail,1350,1948,CBES Pre-1978,,,,,
29644,29644.xml,1,Office,7200,2009,CBES T24 2008,,,,,
29782,29782.xml,1,Retail,384,2015,CBES T24 2008,,,,,
29902,29902.xml,1,Retail,2000,1998,CBES T24 1992,,,,,
29905,29905.xml,1,Office,1975,2014,CBES T24 2008,,,,,
29983,29983.xml,1,Retail,3594,1978,CBES T24 1978,,,,,
30134,30134.xml,1,Office,3809,2006,CBES T24 2005,,,,,
30301,30301.xml,1,Retail,1375,1999,CBES T24 1992,,,,,
30383,30383.xml,1,Office,1091,1994,CBES T24 1992,,,,,
30440,30440.xml,1,Office,2900,2001,CBES T24 2001,,,,,
30508,30508.xml,1,Retail,2000,1999,CBES T24 1992,,,,,
30561,30561.xml,1,Retail,3670,1997,CBES T24 1992,,,,,
30681,30681.xml,1,Office,3750,1900,CBES Pre-1978,,,,,
30728,30728.xml,1,Retail,10000,2013,CBES T24 2008,,,,,
30757,30757.xml,1,Retail,1927,1918,CBES Pre-1978,,,,,
30763,30763.xml,1,Retail,8150,2004,CBES T24 2001,,,,,
30832,30832.xml,1,Retail,3500,1997,CBES T24 1992,,,,,
30843,30843.xml,1,Office,3314,1963,CBES Pre-1978,,,,,
30889,30889.xml,1,Office,7840,1969,CBES Pre-1978,,,,,
31203,31203.xml,1,Retail,5820,1912,CBES Pre-1978,,,,,
31230,31230.xml,1,Retail,2453,1997,CBES T24 1992,,,,,
31253,31253.xml,1,Retail,3020,2005,CBES T24 2005,,,,,
31306,31306.xml,1,Office,4660,2001,CBES T24 2001,,,,,
31315,31315.xml,1,Retail,1912,2004,CBES T24 2001,,,,,
31410,31410.xml,1,Office,2100,1928,CBES Pre-1978,,,,,
31467,31467.xml,1,Retail,1750,1948,CBES Pre-1978,,,,,
31489,31489.xml,1,Retail,533,1948,CBES Pre-1978,,,,,
31537,31537.xml,1,Retail,1810,1996,CBES T24 1992,,,,,
31673,31673.xml,1,Office,2650,1900,CBES Pre-1978,,,,,
31825,31825.xml,1,Retail,1652,2015,CBES T24 2008,,,,,
31996,31996.xml,1,Retail,192,2015,CBES T24 2008,,,,,
32006,32006.xml,1,Office,3625,2015,CBES T24 2008,,,,,
32131,32131.xml,1,Retail,1875,2001,CBES T24 2001,,,,,
32306,32306.xml,1,Retail,1740,2015,CBES T24 2008,,,,,
32357,32357.xml,1,Office,4650,1909,CBES Pre-1978,,,,,
32375,32375.xml,1,Retail,3600,1997,CBES T24 1992,,,,,
32453,32453.xml,1,Retail,1663,1947,CBES Pre-1978,,,,,
32466,32466.xml,1,Office,3641,2013,CBES T24 2008,,,,,
32501,32501.xml,1,Office,3594,2013,CBES T24 2008,,,,,
32542,32542.xml,1,Office,6576,2003,CBES T24 2001,,,,,
32653,32653.xml,1,Retail,1725,2002,CBES T24 2001,,,,,
32666,32666.xml,1,Retail,2079,2001,CBES T24 2001,,,,,
32693,32693.xml,1,Retail,3674,1922,CBES Pre-1978,,,,,
32995,32995.xml,1,Office,4670,2003,CBES T24 2001,,,,,
33019,33019.xml,1,Retail,1750,1996,CBES T24 1992,,,,,
33066,33066.xml,1,Retail,2950,1994,CBES T24 1992,,,,,
33080,33080.xml,1,Retail,2100,2002,CBES T24 2001,,,,,
33368,33368.xml,1,Office,1882,1902,CBES Pre-1978,,,,,
33439,33439.xml,1,Office,4000,2007,CBES T24 2005,,,,,
33550,33550.xml,1,Office,2611,1984,CBES T24 1978,,,,,
33572,33572.xml,1,Retail,4930,2014,CBES T24 2008,,,,,
33615,33615.xml,1,Retail,1900,2008,CBES T24 2008,,,,,
33676,33676.xml,1,Office,5628,2014,CBES T24 2008,,,,,
33729,33729.xml,1,Retail,4220,1908,CBES Pre-1978,,,,,
33755,33755.xml,1,Office,1376,1951,CBES Pre-1978,,,,,
33766,33766.xml,1,Office,4700,2012,CBES T24 2008,,,,,
33794,33794.xml,1,Retail,1720,1923,CBES Pre-1978,,,,,
33966,33966.xml,1,Retail,1932,1922,CBES Pre-1978,,,,,
34015,34015.xml,1,Retail,2000,2005,CBES T24 2005,,,,,
34088,34088.xml,1,Retail,3470,2015,CBES T24 2008,,,,,
