building_id,xml_filename,should_run_simulation,OccupancyClassification,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
34234,34234.xml,1,Retail,5150,2012,CBES T24 2008,,,,,
34254,34254.xml,1,Retail,2150,2013,CBES T24 2008,,,,,
34322,34322.xml,1,Retail,4160,1922,CBES Pre-1978,,,,,
34387,34387.xml,1,Office,3261,1998,CBES T24 1992,,,,,
34477,34477.xml,1,Retail,5829,2014,CBES T24 2008,,,,,
34688,34688.xml,1,Retail,1470,1945,CBES Pre-1978,,,,,
34698,34698.xml,1,Office,3500,2015,CBES T24 2008,,,,,
34858,34858.xml,1,Retail,3808,1999,CBES T24 1992,,,,,
35039,35039.xml,1,Retail,1750,1927,CBES Pre-1978,,,,,
35127,35127.xml,1,Office,5625,2011,CBES T24 2008,,,,,
35263,35263.xml,1,Retail,4110,2000,CBES T24 1992,,,,,
35279,35279.xml,1,Retail,2562,1999,CBES T24 1992,,,,,
35455,35455.xml,1,Office,3500,2013,CBES T24 2008,,,,,
35554,35554.xml,1,Retail,3250,1948,CBES Pre-1978,,,,,
35646,35646.xml,1,Office,6932,1998,CBES T24 1992,,,,,
35997,35997.xml,1,Retail,3000,1922,CBES Pre-1978,,,,,
36062,36062.xml,1,Retail,5898,1907,CBES Pre-1978,,,,,
36483,36483.xml,1,Office,5175,2012,CBES T24 2008,,,,,
36610,36610.xml,1,Office,2234,2014,CBES T24 2008,,,,,
36818,36818.xml,1,Retail,1550,2011,CBES T24 2008,,,,,
36856,36856.xml,1,Retail,2572,1999,CBES T24 1992,,,,,
36892,36892.xml,1,Retail,1360,2011,CBES T24 2008,,,,,
36982,36982.xml,1,Retail,1700,2012,CBES T24 2008,,,,,
37046,37046.xml,1,Retail,8243,2008,CBES T24 2008,,,,,
37244,37244.xml,1,Retail,1750,2009,CBES T24 2008,,,,,
37430,37430.xml,1,Retail,1660,1998,CBES T24 1992,,,,,
37517,37517.xml,1,Retail,1320,1999,CBES T24 1992,,,,,
37716,37716.xml,1,Retail,2090,1999,CBES T24 1992,,,,,
37722,37722.xml,1,Retail,1840,2010,CBES T24 2008,,,,,
37748,37748.xml,1,Retail,1500,1925,CBES Pre-1978,,,,,
37860,37860.xml,1,Retail,3300,2003,CBES T24 2001,,,,,
37962,37962.xml,1,Office,3000,2002,CBES T24 2001,,,,,
37996,37996.xml,1,Retail,2250,2015,CBES T24 2008,,,,,
38064,38064.xml,1,Retail,1700,2004,CBES T24 2001,,,,,
38075,38075.xml,1,Retail,1500,2001,CBES T24 2001,,,,,
38107,38107.xml,1,Office,5454,2007,CBES T24 2005,,,,,
38237,38237.xml,1,Retail,2364,1995,CBES T24 1992,,,,,
38285,38285.xml,1,Retail,2648,1969,CBES Pre-1978,,,,,
38380,38380.xml,1,Retail,3438,1995,CBES T24 1992,,,,,
38406,38406.xml,1,Retail,1980,1996,CBES T24 1992,,,,,
38443,38443.xml,1,Office,1838,2003,CBES T24 2001,,,,,
38725,38725.xml,1,Retail,1950,1998,CBES T24 1992,,,,,
39026,39026.xml,1,Retail,5985,2012,CBES T24 2008,,,,,
39134,39134.xml,1,Office,1750,1924,CBES Pre-1978,,,,,
39157,39157.xml,1,Retail,3410,2007,CBES T24 2005,,,,,
39342,39342.xml,1,Office,1206,2013,CBES T24 2008,,,,,
39354,39354.xml,1,Retail,1930,1933,CBES Pre-1978,,,,,
39360,39360.xml,1,Retail,1193,1947,CBES Pre-1978,,,,,
39405,39405.xml,1,Office,1415,2011,CBES T24 2008,,,,,
39639,39639.xml,1,Retail,1375,2009,CBES T24 2008,,,,,
39799,39799.xml,1,Retail,3582,1997,CBES T24 1992,,,,,
39927,39927.xml,1,Retail,3600,1995,CBES T24 1992,,,,,
40003,40003.xml,1,Office,6000,2014,CBES T24 2008,,,,,
40109,40109.xml,1,Retail,2000,1915,CBES Pre-1978,,,,,
40185,40185.xml,1,Office,5250,2005,CBES T24 2005,,,,,
40489,40489.xml,1,Retail,1662,2006,CBES T24 2005,,,,,
40521,40521.xml,1,Retail,4829,1907,CBES Pre-1978,,,,,
40761,40761.xml,1,Office,3520,2014,CBES T24 2008,,,,,
40774,40774.xml,1,Retail,1625,1939,CBES Pre-1978,,,,,
41016,41016.xml,1,Retail,1250,2016,CBES T24 2008,,,,,
41077,41077.xml,1,Office,5175,1994,CBES T24 1992,,,,,
41325,41325.xml,1,Retail,850,1996,CBES T24 1992,,,,,
41489,41489.xml,1,Office,2675,1948,CBES Pre-1978,,,,,
41595,41595.xml,1,Retail,4727,1908,CBES Pre-1978,,,,,
41678,41678.xml,1,Office,1750,2000,CBES T24 1992,,,,,
41756,41756.xml,1,Office,2075,2007,CBES T24 2005,,,,,
41871,41871.xml,1,Office,5181,2012,CBES T24 2008,,,,,
41967,41967.xml,1,Retail,7640,1907,CBES Pre-1978,,,,,
42026,42026.xml,1,Retail,3620,1987,CBES T24 1978,,,,,
42142,42142.xml,1,Retail,684,1900,CBES Pre-1978,,,,,
42263,42263.xml,1,Retail,2100,1940,CBES Pre-1978,,,,,
42273,42273.xml,1,Retail,3276,1900,CBES Pre-1978,,,,,
42480,42480.xml,1,Retail,1472,1921,CBES Pre-1978,,,,,
42548,42548.xml,1,Retail,2288,2010,CBES T24 2008,,,,,
42573,42573.xml,1,Retail,1600,1997,CBES T24 1992,,,,,
42877,42877.xml,1,Retail,1392,1923,CBES Pre-1978,,,,,
42947,42947.xml,1,Retail,1518,1971,CBES Pre-1978,,,,,
43253,43253.xml,1,Retail,2070,1929,CBES Pre-1978,,,,,
43409,43409.xml,1,Retail,2075,2014,CBES T24 2008,,,,,
43415,43415.xml,1,Retail,1750,1999,CBES T24 1992,,,,,
44086,44086.xml,1,Retail,1625,1996,CBES T24 1992,,,,,
44338,44338.xml,1,Retail,1580,2002,CBES T24 2001,,,,,
44464,44464.xml,1,Retail,1715,1972,CBES Pre-1978,,,,,
44565,44565.xml,1,Retail,2600,2004,CBES T24 2001,,,,,
44826,44826.xml,1,Retail,1472,1912,CBES Pre-1978,,,,,
44915,44915.xml,1,Retail,3300,1936,CBES Pre-1978,,,,,
45546,45546.xml,1,Office,316,2007,CBES T24 2005,,,,,
45578,45578.xml,1,Retail,1595,1936,CBES Pre-1978,,,,,
45942,45942.xml,1,Retail,2254,1922,CBES Pre-1978,,,,,
46496,46496.xml,1,Office,11044,1999,CBES T24 1992,213,365,67.63157895,145.3684211,2015
46792,46792.xml,1,Retail,1750,1908,CBES Pre-1978,,,,,
46862,46862.xml,1,Retail,3520,1908,CBES Pre-1978,,,,,
47118,47118.xml,1,Retail,7413,1909,CBES Pre-1978,,,,,
47353,47353.xml,1,Retail,1921,2002,CBES T24 2001,,,,,
47357,47357.xml,1,Retail,2000,2014,CBES T24 2008,,,,,
47577,47577.xml,1,Retail,10650,2012,CBES T24 2008,,,,,
47735,47735.xml,1,Retail,1500,2004,CBES T24 2001,,,,,
47873,47873.xml,1,Office,1380,1950,CBES Pre-1978,,,,,
48148,48148.xml,1,Retail,2166,2014,CBES T24 2008,,,,,
48341,48341.xml,1,Retail,1599,1907,CBES Pre-1978,,,,,
48970,48970.xml,1,Retail,4534,2014,CBES T24 2008,,,,,
49857,49857.xml,1,Office,1600,1921,CBES Pre-1978,,,,,
49858,49858.xml,1,Office,2550,1948,CBES Pre-1978,,,,,
50771,50771.xml,1,Retail,1450,1916,CBES Pre-1978,,,,,
50798,50798.xml,1,Retail,5646,2015,CBES T24 2008,,,,,
50885,50885.xml,1,Office,16630,1906,CBES Pre-1978,,,,,
50933,50933.xml,1,Retail,1387,1997,CBES T24 1992,,,,,
51142,51142.xml,1,Retail,1632,2007,CBES T24 2005,,,,,
51293,51293.xml,1,Office,5307,2007,CBES T24 2005,,,,,
51496,51496.xml,1,Office,2822,1967,CBES Pre-1978,,,,,
51774,51774.xml,1,Office,417,2010,CBES T24 2008,,,,,
51803,51803.xml,1,Retail,2992,1912,CBES Pre-1978,,,,,
52352,52352.xml,1,Retail,2855,1998,CBES T24 1992,,,,,
52449,52449.xml,1,Retail,825,1995,CBES T24 1992,,,,,
52602,52602.xml,1,Retail,4737,2008,CBES T24 2008,,,,,
52749,52749.xml,1,Retail,4176,2003,CBES T24 2001,,,,,
52782,52782.xml,1,Office,4302,1958,CBES Pre-1978,,,,,
52914,52914.xml,1,Retail,2100,2003,CBES T24 2001,,,,,
53033,53033.xml,1,Office,7533,2010,CBES T24 2008,,,,,
53204,53204.xml,1,Retail,2305,1999,CBES T24 1992,,,,,
53206,53206.xml,1,Retail,2037,2001,CBES T24 2001,,,,,
53348,53348.xml,1,Office,5124,1907,CBES Pre-1978,,,,,
53852,53852.xml,1,Retail,5085,1998,CBES T24 1992,,,,,
54045,54045.xml,1,Retail,1652,2002,CBES T24 2001,,,,,
54066,54066.xml,1,Retail,5055,2014,CBES T24 2008,,,,,
54399,54399.xml,1,Office,3150,2006,CBES T24 2005,,,,,
54473,54473.xml,1,Retail,3700,1927,CBES Pre-1978,,,,,
55064,55064.xml,1,Retail,1535,1913,CBES Pre-1978,,,,,
55072,55072.xml,1,Retail,4480,1995,CBES T24 1992,,,,,
55386,55386.xml,1,Retail,2825,2012,CBES T24 2008,,,,,
55525,55525.xml,1,Retail,2200,2010,CBES T24 2008,,,,,
56110,56110.xml,1,Retail,1620,2000,CBES T24 1992,,,,,
56199,56199.xml,1,Retail,1320,2002,CBES T24 2001,,,,,
57351,57351.xml,1,Retail,3985,2006,CBES T24 2005,,,,,
57362,57362.xml,1,Retail,1333,2001,CBES T24 2001,,,,,
57375,57375.xml,1,Retail,2500,1996,CBES T24 1992,,,,,
57433,57433.xml,1,Retail,1500,1999,CBES T24 1992,,,,,
57851,57851.xml,1,Office,3000,2001,CBES T24 2001,,,,,
57916,57916.xml,1,Retail,4641,1907,CBES Pre-1978,,,,,
58170,58170.xml,1,Office,2840,1998,CBES T24 1992,,,,,
58796,58796.xml,1,Retail,3913,1906,CBES Pre-1978,,,,,
58948,58948.xml,1,Retail,1712,1900,CBES Pre-1978,,,,,
59356,59356.xml,1,Retail,1600,2003,CBES T24 2001,,,,,
59412,59412.xml,1,Retail,1675,2000,CBES T24 1992,,,,,
60048,60048.xml,1,Retail,1595,2011,CBES T24 2008,,,,,
60332,60332.xml,1,Retail,1467,1921,CBES Pre-1978,,,,,
60720,60720.xml,1,Retail,4012,2007,CBES T24 2005,,,,,
60887,60887.xml,1,Retail,1359,2014,CBES T24 2008,,,,,
60940,60940.xml,1,Retail,1600,1999,CBES T24 1992,,,,,
61034,61034.xml,1,Retail,1590,2008,CBES T24 2008,,,,,
62081,62081.xml,1,Retail,1262,1932,CBES Pre-1978,,,,,
62097,62097.xml,1,Office,6500,2008,CBES T24 2008,,,,,
62115,62115.xml,1,Retail,1800,1996,CBES T24 1992,,,,,
62377,62377.xml,1,Retail,3220,2015,CBES T24 2008,,,,,
62561,62561.xml,1,Retail,1550,1997,CBES T24 1992,,,,,
64234,64234.xml,1,Retail,1396,1909,CBES Pre-1978,,,,,
64324,64324.xml,1,Retail,1500,1946,CBES Pre-1978,,,,,
64424,64424.xml,1,Office,2400,2014,CBES T24 2008,,,,,
64459,64459.xml,1,Retail,1651,1941,CBES Pre-1978,,,,,
64861,64861.xml,1,Retail,1425,1997,CBES T24 1992,,,,,
65701,65701.xml,1,Retail,1500,2004,CBES T24 2001,,,,,
65841,65841.xml,1,Retail,1400,1912,CBES Pre-1978,,,,,
66577,66577.xml,1,Retail,3374,2012,CBES T24 2008,,,,,
67137,67137.xml,1,Office,3300,2009,CBES T24 2008,,,,,
67236,67236.xml,1,Retail,2725,2003,CBES T24 2001,,,,,
67314,67314.xml,1,Office,3483,1997,CBES T24 1992,,,,,
70453,70453.xml,1,Retail,1192,1975,CBES Pre-1978,,,,,
70678,70678.xml,1,Office,2634,2007,CBES T24 2005,,,,,
71044,71044.xml,1,Retail,4050,1907,CBES Pre-1978,,,,,
71251,71251.xml,1,Retail,2970,2015,CBES T24 2008,,,,,
71394,71394.xml,1,Retail,1368,1980,CBES T24 1978,,,,,
71538,71538.xml,1,Retail,1644,1906,CBES Pre-1978,,,,,
72065,72065.xml,1,Retail,1640,2004,CBES T24 2001,,,,,
72241,72241.xml,1,Office,5752,1999,CBES T24 1992,,,,,
72252,72252.xml,1,Retail,4005,2000,CBES T24 1992,,,,,
72431,72431.xml,1,Office,10605,2008,CBES T24 2008,,,,,
72549,72549.xml,1,Retail,954,2005,CBES T24 2005,,,,,
72794,72794.xml,1,Retail,1850,1999,CBES T24 1992,,,,,
73172,73172.xml,1,Retail,1500,2007,CBES T24 2005,,,,,
73860,73860.xml,1,Retail,4386,1909,CBES Pre-1978,,,,,
74165,74165.xml,1,Retail,2025,1926,CBES Pre-1978,,,,,
74335,74335.xml,1,Retail,960,2006,CBES T24 2005,,,,,
74879,74879.xml,1,Office,4665,1996,CBES T24 1992,,,,,
75852,75852.xml,1,Office,4050,2009,CBES T24 2008,,,,,
76458,76458.xml,1,Retail,9350,2000,CBES T24 1992,,,,,
76634,76634.xml,1,Office,2750,1995,CBES T24 1992,,,,,
77768,77768.xml,1,Retail,5371,1912,CBES Pre-1978,,,,,
78615,78615.xml,1,Retail,1200,1998,CBES T24 1992,,,,,
78745,78745.xml,1,Retail,4275,1998,CBES T24 1992,,,,,
79952,79952.xml,1,Retail,1175,1995,CBES T24 1992,,,,,
80129,80129.xml,1,Retail,1100,1995,CBES T24 1992,,,,,
80138,80138.xml,1,Retail,1974,2001,CBES T24 2001,,,,,
81577,81577.xml,1,Retail,1200,1933,CBES Pre-1978,,,,,
81750,81750.xml,1,Office,2420,1999,CBES T24 1992,,,,,
82369,82369.xml,1,Retail,4320,1996,CBES T24 1992,,,,,
82562,82562.xml,1,Office,1250,2008,CBES T24 2008,,,,,
82863,82863.xml,1,Retail,883,1930,CBES Pre-1978,,,,,
83397,83397.xml,1,Retail,1550,1907,CBES Pre-1978,,,,,
84150,84150.xml,1,Retail,1340,1995,CBES T24 1992,,,,,
84184,84184.xml,1,Retail,4021,1910,CBES Pre-1978,,,,,
84196,84196.xml,1,Retail,1232,2008,CBES T24 2008,,,,,
84219,84219.xml,1,Retail,1375,1905,CBES Pre-1978,,,,,
84777,84777.xml,1,Office,3955,2000,CBES T24 1992,,,,,
85660,85660.xml,1,Retail,1332,2010,CBES T24 2008,,,,,
85727,85727.xml,1,Retail,1250,2000,CBES T24 1992,,,,,
85845,85845.xml,1,Retail,5060,2014,CBES T24 2008,,,,,
85899,85899.xml,1,Retail,1197,2015,CBES T24 2008,,,,,
86162,86162.xml,1,Office,2900,1999,CBES T24 1992,,,,,
86575,86575.xml,1,Retail,2824,2009,CBES T24 2008,,,,,
87536,87536.xml,1,Retail,2366,1900,CBES Pre-1978,,,,,
87997,87997.xml,1,Office,2822,2011,CBES T24 2008,,,,,
88801,88801.xml,1,Office,1425,1922,CBES Pre-1978,,,,,
88892,88892.xml,1,Retail,2700,1995,CBES T24 1992,,,,,
89000,89000.xml,1,Retail,2958,1922,CBES Pre-1978,,,,,
89148,89148.xml,1,Office,2200,1999,CBES T24 1992,,,,,
89471,89471.xml,1,Retail,1175,2014,CBES T24 2008,,,,,
89659,89659.xml,1,Retail,2500,1970,CBES Pre-1978,,,,,
91900,91900.xml,1,Office,9709,1999,CBES T24 1992,,,,,
92077,92077.xml,1,Retail,1200,1923,CBES Pre-1978,,,,,
92196,92196.xml,1,Retail,3313,2011,CBES T24 2008,,,,,
93713,93713.xml,1,Retail,2000,1996,CBES T24 1992,,,,,
93818,93818.xml,1,Retail,4719,2011,CBES T24 2008,,,,,
93948,93948.xml,1,Retail,1333,2000,CBES T24 1992,,,,,
94625,94625.xml,1,Office,4536,2013,CBES T24 2008,,,,,
95389,95389.xml,1,Office,3400,1922,CBES Pre-1978,,,,,
95859,95859.xml,1,Retail,1500,1996,CBES T24 1992,,,,,
96282,96282.xml,1,Retail,1088,2011,CBES T24 2008,,,,,
96450,96450.xml,1,Retail,2630,1900,CBES Pre-1978,,,,,
98996,98996.xml,1,Retail,1188,1994,CBES T24 1992,,,,,
99017,99017.xml,1,Retail,1150,1920,CBES Pre-1978,,,,,
99814,99814.xml,1,Retail,4800,2008,CBES T24 2008,,,,,
99913,99913.xml,1,Retail,2554,2005,CBES T24 2005,,,,,
100484,100484.xml,1,Retail,1130,2007,CBES T24 2005,,,,,
100494,100494.xml,1,Retail,2340,1920,CBES Pre-1978,,,,,
100722,100722.xml,1,Retail,4232,1997,CBES T24 1992,,,,,
100979,100979.xml,1,Retail,830,2015,CBES T24 2008,,,,,
102702,102702.xml,1,Retail,1144,2003,CBES T24 2001,,,,,
102765,102765.xml,1,Retail,2090,2011,CBES T24 2008,,,,,
102924,102924.xml,1,Office,1920,2007,CBES T24 2005,,,,,
103651,103651.xml,1,Retail,2226,2008,CBES T24 2008,,,,,
103776,103776.xml,1,Retail,1956,2015,CBES T24 2008,,,,,
103904,103904.xml,1,Retail,1150,2008,CBES T24 2008,,,,,
104027,104027.xml,1,Office,2460,1979,CBES T24 1978,,,,,
104590,104590.xml,1,Office,3125,1900,CBES Pre-1978,,,,,
104711,104711.xml,1,Retail,3925,2003,CBES T24 2001,,,,,
104998,104998.xml,1,Retail,1320,1995,CBES T24 1992,,,,,
108059,108059.xml,1,Retail,500,2010,CBES T24 2008,,,,,
108089,108089.xml,1,Retail,1248,2002,CBES T24 2001,,,,,
108492,108492.xml,1,Retail,1172,1997,CBES T24 1992,,,,,
108885,108885.xml,1,Retail,875,2003,CBES T24 2001,,,,,
109024,109024.xml,1,Retail,2346,1975,CBES Pre-1978,,,,,
109587,109587.xml,1,Office,3300,1998,CBES T24 1992,,,,,
109840,109840.xml,1,Office,1282,1997,CBES T24 1992,,,,,
110180,110180.xml,1,Retail,1293,1911,CBES Pre-1978,,,,,
110673,110673.xml,1,Retail,1125,2013,CBES T24 2008,,,,,
110773,110773.xml,1,Retail,1125,2007,CBES T24 2005,,,,,
110803,110803.xml,1,Retail,1200,2004,CBES T24 2001,,,,,
110923,110923.xml,1,Office,1140,2000,CBES T24 1992,,,,,
111357,111357.xml,1,Office,3025,1995,CBES T24 1992,,,,,
111399,111399.xml,1,Retail,1510,1970,CBES Pre-1978,,,,,
112055,112055.xml,1,Retail,2160,2003,CBES T24 2001,,,,,
112408,112408.xml,1,Office,1840,1907,CBES Pre-1978,,,,,
112615,112615.xml,1,Retail,6405,2000,CBES T24 1992,,,,,
112646,112646.xml,1,Retail,1238,1997,CBES T24 1992,,,,,
112751,112751.xml,1,Office,2378,2011,CBES T24 2008,,,,,
114780,114780.xml,1,Retail,1320,2002,CBES T24 2001,,,,,
115017,115017.xml,1,Retail,3415,2014,CBES T24 2008,,,,,
116171,116171.xml,1,Retail,1125,2014,CBES T24 2008,,,,,
116685,116685.xml,1,Office,3003,1997,CBES T24 1992,,,,,
116831,116831.xml,1,Retail,1250,1915,CBES Pre-1978,,,,,
116924,116924.xml,1,Retail,750,1948,CBES Pre-1978,,,,,
116944,116944.xml,1,Retail,626,1997,CBES T24 1992,,,,,
116999,116999.xml,1,Retail,2137,1923,CBES Pre-1978,,,,,
117254,117254.xml,1,Retail,2800,2000,CBES T24 1992,,,,,
117739,117739.xml,1,Retail,3160,2014,CBES T24 2008,,,,,
117767,117767.xml,1,Office,5000,1997,CBES T24 1992,,,,,
118032,118032.xml,1,Retail,1650,1994,CBES T24 1992,,,,,
120886,120886.xml,1,Retail,1375,2013,CBES T24 2008,,,,,
122169,122169.xml,1,Office,2094,1922,CBES Pre-1978,,,,,
122280,122280.xml,1,Office,5040,2003,CBES T24 2001,,,,,
122760,122760.xml,1,Retail,2304,2007,CBES T24 2005,,,,,
122919,122919.xml,1,Retail,1140,1997,CBES T24 1992,,,,,
124536,124536.xml,1,Retail,1125,1999,CBES T24 1992,,,,,
124839,124839.xml,1,Retail,880,1997,CBES T24 1992,,,,,
125086,125086.xml,1,Retail,1150,2014,CBES T24 2008,,,,,
126494,126494.xml,1,Retail,1838,1908,CBES Pre-1978,,,,,
126841,126841.xml,1,Office,3290,1907,CBES Pre-1978,,,,,
127894,127894.xml,1,Retail,962,1913,CBES Pre-1978,,,,,
128639,128639.xml,1,Office,2750,2000,CBES T24 1992,,,,,
129237,129237.xml,1,Retail,2136,1900,CBES Pre-1978,,,,,
131094,131094.xml,1,Retail,3242,2010,CBES T24 2008,,,,,
131264,131264.xml,1,Retail,8630,2000,CBES T24 1992,,,,,
131772,131772.xml,1,Retail,1365,2011,CBES T24 2008,,,,,
133522,133522.xml,1,Retail,2163,1997,CBES T24 1992,,,,,
134425,134425.xml,1,Office,1091,2006,CBES T24 2005,,,,,
135973,135973.xml,1,Retail,1000,1970,CBES Pre-1978,,,,,
136487,136487.xml,1,Retail,7925,1998,CBES T24 1992,,,,,
139624,139624.xml,1,Retail,945,2015,CBES T24 2008,,,,,
139989,139989.xml,1,Retail,2515,2003,CBES T24 2001,,,,,
140853,140853.xml,1,Retail,1593,1997,CBES T24 1992,,,,,
141792,141792.xml,1,Retail,1995,1972,CBES Pre-1978,,,,,
142647,142647.xml,1,Office,2790,2012,CBES T24 2008,,,,,
143201,143201.xml,1,Office,1600,1996,CBES T24 1992,,,,,
144041,144041.xml,1,Retail,6732,1900,CBES Pre-1978,,,,,
144507,144507.xml,1,Retail,7925,1998,CBES T24 1992,,,,,
145357,145357.xml,1,Retail,1685,1998,CBES T24 1992,,,,,
146481,146481.xml,1,Retail,950,1916,CBES Pre-1978,,,,,
146993,146993.xml,1,Retail,1020,2003,CBES T24 2001,,,,,
147923,147923.xml,1,Retail,880,1910,CBES Pre-1978,,,,,
148093,148093.xml,1,Office,2040,2013,CBES T24 2008,,,,,
149085,149085.xml,1,Retail,1554,2015,CBES T24 2008,,,,,
149292,149292.xml,1,Office,1900,2005,CBES T24 2005,,,,,
149567,149567.xml,1,Office,1000,1911,CBES Pre-1978,,,,,
153424,153424.xml,1,Office,688,1908,CBES Pre-1978,,,,,
153478,153478.xml,1,Retail,3566,2014,CBES T24 2008,,,,,
153776,153776.xml,1,Office,2548,2012,CBES T24 2008,,,,,
154110,154110.xml,1,Retail,1375,1924,CBES Pre-1978,,,,,
154404,154404.xml,1,Retail,870,1909,CBES Pre-1978,,,,,
155055,155055.xml,1,Retail,732,2011,CBES T24 2008,,,,,
155297,155297.xml,1,Office,1210,2015,CBES T24 2008,,,,,
155610,155610.xml,1,Retail,2400,1910,CBES Pre-1978,,,,,
156549,156549.xml,1,Office,3750,1907,CBES Pre-1978,,,,,
157164,157164.xml,1,Office,2800,1999,CBES T24 1992,,,,,
157281,157281.xml,1,Office,2025,1907,CBES Pre-1978,,,,,
158544,158544.xml,1,Office,1568,2006,CBES T24 2005,,,,,
158562,158562.xml,1,Retail,576,1994,CBES T24 1992,,,,,
158585,158585.xml,1,Retail,1650,1907,CBES Pre-1978,,,,,
159376,159376.xml,1,Office,420,2000,CBES T24 1992,,,,,
159713,159713.xml,1,Office,520,1900,CBES Pre-1978,,,,,
159856,159856.xml,1,Retail,1485,2014,CBES T24 2008,,,,,
160721,160721.xml,1,Retail,510,2004,CBES T24 2001,,,,,
160996,160996.xml,1,Office,800,1928,CBES Pre-1978,,,,,
161630,161630.xml,1,Retail,440,2004,CBES T24 2001,,,,,
162439,162439.xml,1,Office,440,1998,CBES T24 1992,,,,,
162993,162993.xml,1,Retail,776,2008,CBES T24 2008,,,,,
169731,169731.xml,1,Retail,6232,2014,CBES T24 2008,,,,,
